TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0045742", "positive regulation of epidermal growth factor receptor signaling pathway", 0.088, null, null, 1.041, -1.345, 0.871, 0.504, 45752, True
"GO:1901186", "positive regulation of ERBB signaling pathway", 0.088, null, null, 1.041, -1.345, 0.871, 0.793, 45752, True
"GO:0046839", "phospholipid dephosphorylation", 0.220, 1.771, -6.361, 1.415, -1.345, 0.930, 0.291, -1, False
"GO:0046856", "phosphatidylinositol dephosphorylation", 0.141, null, null, 1.230, -1.452, 0.930, 0.714, 46839, True
"GO:1903051", "negative regulation of proteolysis involved in cellular protein catabolic process", 0.088, -6.403, 2.451, 1.041, -1.452, 0.897, 0.333, -1, False
"GO:0042177", "negative regulation of protein catabolic process", 0.106, null, null, 1.114, -1.395, 0.905, 0.775, 1903051, True
"GO:1903363", "negative regulation of cellular protein catabolic process", 0.097, null, null, 1.079, -1.452, 0.897, 0.980, 1903051, True
"GO:0090646", "mitochondrial tRNA processing", 0.088, 6.380, -2.515, 1.041, -1.452, 0.860, 0.355, -1, False
"GO:0034471", "ncRNA 5'-end processing", 0.167, null, null, 1.301, -1.395, 0.844, 0.537, 90646, True
"GO:0001682", "tRNA 5'-leader removal", 0.088, null, null, 1.041, -1.452, 0.846, 0.951, 90646, True
"GO:0099116", "tRNA 5'-end processing", 0.097, null, null, 1.079, -1.452, 0.845, 0.957, 90646, True
"GO:0031936", "negative regulation of chromatin silencing", 0.132, -4.558, 3.866, 1.204, -1.345, 0.857, 0.361, -1, False
"GO:0010777", "meiotic mismatch repair involved in reciprocal meiotic recombination", 0.009, 4.699, 0.136, 0.301, -2.292, 0.808, 0.377, -1, False
"GO:0042148", "strand invasion", 0.035, null, null, 0.699, -1.693, 0.861, 0.543, 10777, True
"GO:0000730", "DNA recombinase assembly", 0.026, null, null, 0.602, -1.693, 0.793, 0.579, 10777, True
"GO:0006312", "mitotic recombination", 0.044, null, null, 0.778, -1.345, 0.860, 0.598, 10777, True
"GO:0000707", "meiotic DNA recombinase assembly", 0.009, null, null, 0.301, -1.815, 0.794, 0.937, 10777, True
"GO:0042795", "snRNA transcription by RNA polymerase II", 0.053, 5.553, -3.042, 0.845, -1.595, 0.868, 0.388, -1, False
"GO:0009301", "snRNA transcription", 0.053, null, null, 0.845, -1.517, 0.868, 0.815, 42795, True
"GO:0035803", "egg coat formation", 0.115, 3.849, 4.833, 1.146, -1.693, 0.894, 0.391, -1, False
"GO:0006901", "vesicle coating", 0.018, -3.648, -2.261, 0.477, -1.693, 0.839, 0.398, -1, False
"GO:0090114", "COPII-coated vesicle budding", 0.053, null, null, 0.845, -1.395, 0.817, 0.788, 6901, True
"GO:0048199", "vesicle targeting, to, from or within Golgi", 0.018, -5.555, -3.122, 0.477, -1.595, 0.883, 0.398, -1, False
"GO:0048208", "COPII vesicle coating", 0.009, null, null, 0.301, -1.693, 0.798, 0.752, 48199, True
"GO:0048207", "vesicle targeting, rough ER to cis-Golgi", 0.009, null, null, 0.301, -1.693, 0.880, 0.926, 48199, True
"GO:0006266", "DNA ligation", 0.035, 6.153, -1.354, 0.699, -1.815, 0.874, 0.407, -1, False
"GO:0000966", "RNA 5'-end processing", 0.167, 5.965, -2.556, 1.301, -1.395, 0.869, 0.422, -1, False
"GO:0045022", "early endosome to late endosome transport", 0.053, -4.989, -3.396, 0.845, -1.452, 0.899, 0.430, -1, False
"GO:0098927", "vesicle-mediated transport between endosomal compartments", 0.053, -5.616, -2.462, 0.845, -1.395, 0.903, 0.430, -1, False
"GO:0071692", "protein localization to extracellular region", 0.590, -4.146, -4.813, 1.833, -1.377, 0.928, 0.460, -1, False
"GO:0009450", "gamma-aminobutyric acid catabolic process", 0.018, 3.387, -6.762, 0.477, -2.292, 0.925, 0.463, -1, False
"GO:0007305", "vitelline membrane formation involved in chorion-containing eggshell formation", 0.115, 2.334, 3.814, 1.146, -1.693, 0.820, 0.498, -1, False
"GO:0085029", "extracellular matrix assembly", 0.176, null, null, 1.322, -1.345, 0.896, 0.783, 7305, True
"GO:0030704", "vitelline membrane formation", 0.115, null, null, 1.146, -1.693, 0.823, 0.999, 7305, True
